As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,3
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,1
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tanami,4
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,1
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Weddell,1
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,5
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Unknown ,3
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,9
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,6
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,4
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,3
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,Nhulunbuy,,2
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Anindilyakwa,1
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Sandover - Plenty,1
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Tanami,1
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Thamarrurr,1
4/07/2024,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,West Arnhem,4
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,Alice Springs,,57
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,Darwin,,32
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,Katherine,,13
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,Nhulunbuy,,6
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Alligator,2
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,6
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Barkly,1
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Daly,1
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,5
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,2
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Tanami,7
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Tiwi Islands,1
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Virginia,1
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,4
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Unknown ,2
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,Palmerston,,14
4/07/2024,2024,4,House break-ins,House break-ins actual,-,-,Tennant Creek,,3
4/07/2024,2024,4,House break-ins,House break-ins attempted,-,-,Alice Springs,,7
4/07/2024,2024,4,House break-ins,House break-ins attempted,-,-,Darwin,,11
4/07/2024,2024,4,House break-ins,House break-ins attempted,-,-,Katherine,,2
4/07/2024,2024,4,House break-ins,House break-ins attempted,-,-,NT Balance,Tanami,2
4/07/2024,2024,4,House break-ins,House break-ins attempted,-,-,NT Balance,West Arnhem,1
4/07/2024,2024,4,House break-ins,House break-ins attempted,-,-,NT Balance,Unknown ,1
4/07/2024,2024,4,House break-ins,House break-ins attempted,-,-,Palmerston,,1
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,4
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,17
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,5
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Alligator,4
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Anindilyakwa,1
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Daly,1
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,East Arnhem,2
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Humpty Doo,1
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Victoria River,1
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Virginia,1
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Weddell,1
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,11
4/07/2024,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Tennant Creek,,1
4/07/2024,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Alice Springs,,1
4/07/2024,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,,5
4/07/2024,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Anindilyakwa,3
4/07/2024,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Daly,1
4/07/2024,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Howard Springs,1
4/07/2024,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,,2
4/07/2024,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Tennant Creek,,2
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,Alice Springs,,124
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,Darwin,,174
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,Katherine,,35
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,Nhulunbuy,,13
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Alligator,4
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Anindilyakwa,9
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Barkly,3
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Daly,8
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,East Arnhem,15
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Elsey,1
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Gulf,2
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,6
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,3
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Petermann - Simpson,7
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Sandover - Plenty,3
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Tanami,8
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Thamarrurr,4
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Tiwi Islands,4
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Victoria River,6
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Virginia,3
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Weddell,7
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,West Arnhem,10
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,2
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Unknown ,13
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,Palmerston,,45
4/07/2024,2024,4,Property Damage Offences,Property damage offences,-,-,Tennant Creek,,24
4/07/2024,2024,4,Robbery - extortion and related offences,Robbery,-,-,Alice Springs,,4
4/07/2024,2024,4,Robbery - extortion and related offences,Robbery,-,-,Darwin,,19
4/07/2024,2024,4,Robbery - extortion and related offences,Robbery,-,-,Katherine,,4
4/07/2024,2024,4,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Anindilyakwa,2
4/07/2024,2024,4,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Barkly,1
4/07/2024,2024,4,Robbery - extortion and related offences,Robbery,-,-,Palmerston,,5
4/07/2024,2024,4,Robbery - extortion and related offences,Robbery,-,-,Tennant Creek,,2
4/07/2024,2024,4,Sexual assault and related offences,Sexual assault,-,-,Alice Springs,,3
4/07/2024,2024,4,Sexual assault and related offences,Sexual assault,-,-,Darwin,,16
4/07/2024,2024,4,Sexual assault and related offences,Sexual assault,-,-,Katherine,,2
4/07/2024,2024,4,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Howard Springs,1
4/07/2024,2024,4,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Petermann - Simpson,3
4/07/2024,2024,4,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Tanami,1
4/07/2024,2024,4,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Yuendumu - Anmatjere,1
4/07/2024,2024,4,Sexual assault and related offences,Sexual assault,-,-,Palmerston,,8
4/07/2024,2024,4,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Alice Springs,,2
4/07/2024,2024,4,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Darwin,,2
4/07/2024,2024,4,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Palmerston,,1
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Alice Springs,,133
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,,228
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Katherine,,39
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,10
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,11
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,8
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Barkly,5
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,2
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,East Arnhem,5
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Elsey,2
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Gulf,2
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,10
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,6
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Petermann - Simpson,5
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Sandover - Plenty,1
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tanami,4
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Thamarrurr,1
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tiwi Islands,1
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Virginia,15
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Weddell,5
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,West Arnhem,3
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Unknown ,9
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,,71
4/07/2024,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Tennant Creek,,13
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Darwin,,1
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Virginia,1
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Palmerston,,1
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Tennant Creek,,1
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Alice Springs,,8
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,,9
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Elsey,1
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Tanami,1
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Thamarrurr,1
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Victoria River,1
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,West Arnhem,3
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Unknown ,2
4/07/2024,2024,5,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,,3
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,Alice Springs,,41
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,Darwin,,67
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,Katherine,,5
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Alligator,3
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Anindilyakwa,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Barkly,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,East Arnhem,9
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Elsey,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Gulf,6
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Howard Springs,8
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Humpty Doo,3
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Petermann - Simpson,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Sandover - Plenty,9
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Tanami,5
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Thamarrurr,6
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Victoria River,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Virginia,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,West Arnhem,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Yuendumu - Anmatjere,3
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,NT Balance,Unknown ,4
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,Palmerston,,18
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,No,Tennant Creek,,4
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,56
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,Darwin,,46
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,Katherine,,16
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,Nhulunbuy,,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Alligator,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,5
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Barkly,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,3
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,13
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,6
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,13
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Howard Springs,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Humpty Doo,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,7
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,4
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,8
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,20
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,3
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,14
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,9
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Unknown ,5
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,23
4/07/2024,2024,5,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,11
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,18
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,Darwin,,35
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,Katherine,,9
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,Nhulunbuy,,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Alligator,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Daly,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Gulf,3
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Tanami,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Thamarrurr,4
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Weddell,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,NT Balance,West Arnhem,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Unknown ,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,9
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,7
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,62
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,60
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,50
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,3
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,5
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Daly,4
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,East Arnhem,8
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,13
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,7
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Howard Springs,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Humpty Doo,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Petermann - Simpson,3
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Sandover - Plenty,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,5
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Thamarrurr,5
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tiwi Islands,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Victoria River,2
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,3
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Unknown ,1
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,39
4/07/2024,2024,5,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,29
4/07/2024,2024,5,Acts intended to cause Injury,Other acts intended to cause injury,-,-,NT Balance,Daly,1
4/07/2024,2024,5,Acts intended to cause Injury,Other acts intended to cause injury,-,-,NT Balance,Yuendumu - Anmatjere,1
4/07/2024,2024,5,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Palmerston,,1
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,32
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,20
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,15
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,1
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Alligator,1
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Barkly,1
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Daly,4
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,8
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,2
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,3
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,1
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,2
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,6
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tanami,3
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Thamarrurr,3
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,1
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,3
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,4
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,9
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,2
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins attempted,-,-,Alice Springs,,5
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,2
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,3
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Petermann - Simpson,1
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Victoria River,1
4/07/2024,2024,5,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,,1
4/07/2024,2024,5,Homicide and related Offences,Driving causing death,-,-,Darwin,,1
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,Alice Springs,,74
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,Darwin,,40
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,Katherine,,19
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,Nhulunbuy,,3
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,Alligator,1
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,3
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,Barkly,1
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,Daly,1
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,2
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,Gulf,3
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,Petermann - Simpson,1
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,Tanami,8
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,Thamarrurr,3
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,Tiwi Islands,1
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,Victoria River,5
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,1
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,NT Balance,Unknown ,1
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,Palmerston,,18
4/07/2024,2024,5,House break-ins,House break-ins actual,-,-,Tennant Creek,,8
4/07/2024,2024,5,House break-ins,House break-ins attempted,-,-,Alice Springs,,10
4/07/2024,2024,5,House break-ins,House break-ins attempted,-,-,Darwin,,10
4/07/2024,2024,5,House break-ins,House break-ins attempted,-,-,Katherine,,3
4/07/2024,2024,5,House break-ins,House break-ins attempted,-,-,NT Balance,Victoria River,2
4/07/2024,2024,5,House break-ins,House break-ins attempted,-,-,Palmerston,,4
4/07/2024,2024,5,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,6
4/07/2024,2024,5,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,22
4/07/2024,2024,5,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,4
4/07/2024,2024,5,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Alligator,1
4/07/2024,2024,5,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Barkly,1
4/07/2024,2024,5,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Thamarrurr,2
4/07/2024,2024,5,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Weddell,3
4/07/2024,2024,5,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,West Arnhem,1
